name,taxonomy_id,taxonomy_lvl,KH_blank_1_dedup_minimizer_filtered.bracken_num,KH_blank_1_dedup_minimizer_filtered.bracken_frac,KH_blank_2_dedup_minimizer_filtered.bracken_num,KH_blank_2_dedup_minimizer_filtered.bracken_frac,LB_blank_1_dedup_minimizer_filtered.bracken_num,LB_blank_1_dedup_minimizer_filtered.bracken_frac,LB_blank_2_dedup_minimizer_filtered.bracken_num,LB_blank_2_dedup_minimizer_filtered.bracken_frac,MS10790_dedup_minimizer_filtered.bracken_num,MS10790_dedup_minimizer_filtered.bracken_frac,MS10902_dedup_minimizer_filtered.bracken_num,MS10902_dedup_minimizer_filtered.bracken_frac,MS10903_dedup_minimizer_filtered.bracken_num,MS10903_dedup_minimizer_filtered.bracken_frac,MS10904_dedup_minimizer_filtered.bracken_num,MS10904_dedup_minimizer_filtered.bracken_frac,MS11102_dedup_minimizer_filtered.bracken_num,MS11102_dedup_minimizer_filtered.bracken_frac,MS11103_dedup_minimizer_filtered.bracken_num,MS11103_dedup_minimizer_filtered.bracken_frac,MS11107_dedup_minimizer_filtered.bracken_num,MS11107_dedup_minimizer_filtered.bracken_frac,MS11108_dedup_minimizer_filtered.bracken_num,MS11108_dedup_minimizer_filtered.bracken_frac,WH_blank_1_dedup_minimizer_filtered.bracken_num,WH_blank_1_dedup_minimizer_filtered.bracken_frac,WH_blank_2_dedup_minimizer_filtered.bracken_num,WH_blank_2_dedup_minimizer_filtered.bracken_frac
Phyllobacterium sp. T1293,555317,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00014,28,0.00003,0,0.00000,0,0.00000
Sinorhizobium mexicanum,375549,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00014,29,0.00003,0,0.00000,0,0.00000
Corallococcus coralloides,184914,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00014,0,0.00000,0,0.00000,0,0.00000
Sinorhizobium chiapasense,501572,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00014,0,0.00000,0,0.00000,0,0.00000
Lysobacter sp. TY2-98,2290922,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00014,31,0.00003,0,0.00000,0,0.00000
Maridesulfovibrio sp.,2795000,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00014,24,0.00002,0,0.00000,0,0.00000
Mameliella alba,561184,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00014,0,0.00000,0,0.00000,0,0.00000
Janthinobacterium sp. 17J80-10,2497863,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00014,0,0.00000,0,0.00000,0,0.00000
Candidatus Nitrospira neomarina,3020899,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00013,0,0.00000,0,0.00000,0,0.00000
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1,2493676,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00013,76,0.00007,0,0.00000,0,0.00000
Sphingomonas ginsengisoli An et al. 2013,363835,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00013,0,0.00000,0,0.00000,0,0.00000
Xylophilus sp. GOD-11R,3089814,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00013,55,0.00005,0,0.00000,0,0.00000
Pseudomonas otitidis,319939,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00013,96,0.00009,0,0.00000,0,0.00000
Dietzia sp. B32,2915130,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00013,0,0.00000,0,0.00000,0,0.00000
Mesorhizobium sp. J8,2777475,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00013,46,0.00004,0,0.00000,0,0.00000
Jiella pelagia,2986949,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00013,29,0.00003,0,0.00000,0,0.00000
Variovorax sp. PAMC 28711,1795631,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00013,27,0.00003,0,0.00000,0,0.00000
Frateuria edaphi,2898793,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00013,71,0.00007,0,0.00000,0,0.00000
Rhizobium sp. WYJ-E13,2849093,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00013,0,0.00000,0,0.00000,0,0.00000
Croceibacterium aestuarii,3064139,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00013,0,0.00000,0,0.00000,0,0.00000
Methylocaldum marinum,1432792,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00013,0,0.00000,0,0.00000,0,0.00000
Skermanella mucosa,1789672,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00013,0,0.00000,0,0.00000,0,0.00000
Skermanella rosea,1817965,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00013,0,0.00000,0,0.00000,0,0.00000
Aureimonas sp. SA4125,2826993,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,83,0.00013,52,0.00005,0,0.00000,0,0.00000
Defluviicoccus vanus,111831,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,83,0.00013,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. 7/4-4,3018446,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,82,0.00012,101,0.00009,0,0.00000,0,0.00000
Gemmatimonas groenlandica,2732249,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,82,0.00012,38,0.00004,0,0.00000,0,0.00000
Eleftheria terrae,1597781,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,81,0.00012,35,0.00003,0,0.00000,0,0.00000
Rhodanobacter thiooxydans,416169,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,81,0.00012,1158,0.00108,0,0.00000,0,0.00000
Tardiphaga alba,340268,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00012,57,0.00005,0,0.00000,0,0.00000
Sediminicoccus rosea,1225128,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,79,0.00012,30,0.00003,0,0.00000,0,0.00000
Mesorhizobium sp. B2-1-8,2589967,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00012,53,0.00005,0,0.00000,0,0.00000
Caulobacter rhizosphaerae,2010972,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00012,55,0.00005,0,0.00000,0,0.00000
Telluria mixta,34071,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00012,0,0.00000,0,0.00000,0,0.00000
Geomonas sp. RF6,2897342,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00012,0,0.00000,0,0.00000,0,0.00000
Luteimicrobium xylanilyticum,1133546,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00012,51,0.00005,0,0.00000,0,0.00000
Methylobacterium durans,2202825,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00012,43,0.00004,0,0.00000,0,0.00000
Roseococcus microcysteis,2771361,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00012,0,0.00000,0,0.00000,0,0.00000
Diaphorobacter ruginosibacter,1715720,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00012,25,0.00002,0,0.00000,0,0.00000
Granulicella sp. WH15,2602070,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00012,45,0.00004,0,0.00000,0,0.00000
Pyruvatibacter mobilis,1712261,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00012,0,0.00000,0,0.00000,0,0.00000
Paraburkholderia sp. IMGN_8,3136564,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00012,0,0.00000,0,0.00000,0,0.00000
Lysobacter antibioticus,84531,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00012,58,0.00005,0,0.00000,0,0.00000
Mycolicibacterium boenickei,146017,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00011,53,0.00005,0,0.00000,0,0.00000
Thermaerobacter marianensis,73919,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00011,0,0.00000,0,0.00000,0,0.00000
Methyloversatilis sp. RAC08,1842540,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00011,0,0.00000,0,0.00000,0,0.00000
Dechloromonas denitrificans,281362,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00011,21,0.00002,0,0.00000,0,0.00000
Bradyrhizobium cosmicum,1404864,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00011,53,0.00005,0,0.00000,0,0.00000
Methylocystis heyeri,391905,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00011,37,0.00003,0,0.00000,0,0.00000
Phenylobacterium sp. LH3H17,2903901,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00011,224,0.00021,0,0.00000,0,0.00000
Bordetella flabilis,463014,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00011,28,0.00003,0,0.00000,0,0.00000
uncultured Propionivibrio sp.,426737,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00011,0,0.00000,0,0.00000,0,0.00000
Mesorhizobium sp. INR15,2654248,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00011,61,0.00006,0,0.00000,0,0.00000
Mesorhizobium sp. B2-1-1,2589974,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00011,79,0.00007,0,0.00000,0,0.00000
Jannaschia sp. W003,2867012,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00011,47,0.00004,0,0.00000,0,0.00000
Methylovirgula ligni,569860,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,72,0.00011,23,0.00002,0,0.00000,0,0.00000
Thioflavicoccus mobilis,80679,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,72,0.00011,15,0.00001,0,0.00000,0,0.00000
Aureimonas populi,1701758,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,71,0.00011,36,0.00003,0,0.00000,0,0.00000
Phyllobacterium sp. T1018,555316,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,31,0.00003,0,0.00000,0,0.00000
Hyphomicrobium sp. MC1,717785,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,49,0.00005,0,0.00000,0,0.00000
Rhodobacter sp. CZR27,2033869,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,0,0.00000,0,0.00000,0,0.00000
Caulobacter mirabilis,69666,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,46,0.00004,0,0.00000,0,0.00000
Rhodoferax sp. BAB1,2741720,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,47,0.00004,0,0.00000,0,0.00000
Paraburkholderia caribensis,75105,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,77,0.00007,0,0.00000,0,0.00000
Arenimonas daejeonensis,370777,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00011,52,0.00005,0,0.00000,0,0.00000
Skermanella pratensis,2233999,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00010,0,0.00000,0,0.00000,0,0.00000
Roseomonas haemaphysalidis,2768162,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00010,24,0.00002,0,0.00000,0,0.00000
Herbaspirillum rubrisubalbicans,80842,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00010,0,0.00000,0,0.00000,0,0.00000
Denitratisoma oestradiolicum,311182,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00010,0,0.00000,0,0.00000,0,0.00000
Ferrigenium kumadai,1682490,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00010,0,0.00000,0,0.00000,0,0.00000
Sphingomonas lutea,1045317,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00010,26,0.00002,0,0.00000,0,0.00000
Sinorhizobium numidicum,680248,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00010,51,0.00005,0,0.00000,0,0.00000
Duganella zoogloeoides,75659,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00010,34,0.00003,0,0.00000,0,0.00000
Thermus thermophilus,274,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00010,0,0.00000,0,0.00000,0,0.00000
Methylobacterium bullatum,570505,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00010,0,0.00000,0,0.00000,0,0.00000
Methylovirgula sp. 4M-Z18,2293567,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00010,0,0.00000,0,0.00000,0,0.00000
Mesoterricola silvestris,2927979,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00010,0,0.00000,0,0.00000,0,0.00000
Roseomonas fluvialis,1750527,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00010,27,0.00003,0,0.00000,0,0.00000
Sulfuricaulis limicola,1620215,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00010,0,0.00000,0,0.00000,0,0.00000
Bordetella sp. H567,1697043,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00010,37,0.00003,0,0.00000,0,0.00000
Bordetella genomosp. 8,1416806,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00010,24,0.00002,0,0.00000,0,0.00000
Allochromatium tepidum,553982,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00010,0,0.00000,0,0.00000,0,0.00000
uncultured Holophaga sp.,188475,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00010,0,0.00000,0,0.00000,0,0.00000
Sphingomonas nostoxanthinifaciens,2872652,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00009,0,0.00000,0,0.00000,0,0.00000
Bordetella sp. N,1746199,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00009,0,0.00000,0,0.00000,0,0.00000
Acidihalobacter aeolianus,2792603,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00009,0,0.00000,0,0.00000,0,0.00000
Geobacter sp. FeAm09,2597769,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00009,0,0.00000,0,0.00000,0,0.00000
Duganella dendranthematis,2728021,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00009,41,0.00004,0,0.00000,0,0.00000
Geomonas oryzisoli,2847992,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00009,43,0.00004,0,0.00000,0,0.00000
Hydrogenibacillus sp. N12,2866627,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,60,0.00009,19,0.00002,0,0.00000,0,0.00000
Acidibrevibacterium fodinaquatile,1969806,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,60,0.00009,31,0.00003,0,0.00000,0,0.00000
Sideroxyarcus emersonii,2764705,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,60,0.00009,0,0.00000,0,0.00000,0,0.00000
Anatilimnocola aggregata,2528021,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,60,0.00009,34,0.00003,0,0.00000,0,0.00000
Sinorhizobium americanum,194963,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,59,0.00009,24,0.00002,0,0.00000,0,0.00000
Terrihabitans soli,708113,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,59,0.00009,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sabuli,2764186,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,59,0.00009,0,0.00000,0,0.00000,0,0.00000
Collimonas fungivorans,158899,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,59,0.00009,22,0.00002,0,0.00000,0,0.00000
Bradyrhizobium vignae,1549949,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00009,86,0.00008,0,0.00000,0,0.00000
Microvirga terrae,2740529,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00009,30,0.00003,0,0.00000,0,0.00000
Sphingomonas piscis,2714943,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00009,19,0.00002,0,0.00000,0,0.00000
Chloracidobacterium aggregatum,2851959,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00009,0,0.00000,0,0.00000,0,0.00000
Sphingomonas sp. LM7,1938607,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,57,0.00009,0,0.00000,0,0.00000,0,0.00000
Lysobacter auxotrophicus,2992573,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,57,0.00009,0,0.00000,0,0.00000,0,0.00000
Geomonas paludis,2740185,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,57,0.00009,0,0.00000,0,0.00000,0,0.00000
Frondihabitans sp. PAMC 28766,1795630,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00009,40,0.00004,0,0.00000,0,0.00000
Hydrogenophaga sp. RAC07,1842537,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00009,28,0.00003,0,0.00000,0,0.00000
Actimicrobium sp. CCC2.4,3048606,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00009,0,0.00000,0,0.00000,0,0.00000
Thiocystis violascens,73141,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00009,22,0.00002,0,0.00000,0,0.00000
Geothrix sp.,1962974,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00009,20,0.00002,0,0.00000,0,0.00000
Cohnella sp. LGH,1619153,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00008,50,0.00005,0,0.00000,0,0.00000
Acuticoccus sp. MNP-M23,3072793,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00008,0,0.00000,0,0.00000,0,0.00000
Phenylobacterium parvum,2201350,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00008,0,0.00000,0,0.00000,0,0.00000
Caballeronia insecticola,758793,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,55,0.00008,0,0.00000,0,0.00000,0,0.00000
