TAXID,MS11679_kraken_2024-standard_conf0,MS11669_kraken_2024-standard_conf0,MS11774_kraken_2024-standard_conf0,MS11675_kraken_2024-standard_conf0,MS11683_kraken_2024-standard_conf0,MS11686_kraken_2024-standard_conf0,MS11673_kraken_2024-standard_conf0,MS11771_kraken_2024-standard_conf0,MS11775_kraken_2024-standard_conf0,MS11677_kraken_2024-standard_conf0,MS11670_kraken_2024-standard_conf0,MS11770_kraken_2024-standard_conf0,MS11676_kraken_2024-standard_conf0,MS11674_kraken_2024-standard_conf0,MS11684_kraken_2024-standard_conf0,MS11678_kraken_2024-standard_conf0
2894081,112.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712223,110.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483798,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760089,109.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643322,104.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,316.0,138.0,157.0,818.0,759.0,381.0,0.0,161.0,199.0,159.0,0.0,0.0,233.0,0.0,220.0,117.0
2044,161.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,161.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31957,327.0,266.0,326.0,218.0,491.0,133.0,115.0,169.0,161.0,136.0,113.0,134.0,167.0,0.0,117.0,269.0
2726069,153.0,135.0,291.0,131.0,468.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
182639,153.0,135.0,291.0,131.0,468.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2644121,108.0,103.0,246.0,100.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
85010,1093.0,982.0,2686.0,902.0,3416.0,756.0,630.0,647.0,407.0,860.0,426.0,597.0,466.0,179.0,1301.0,1168.0
2070,1093.0,982.0,2686.0,902.0,3416.0,756.0,630.0,647.0,407.0,860.0,426.0,597.0,466.0,179.0,1301.0,1168.0
1813,392.0,333.0,783.0,349.0,965.0,233.0,243.0,238.0,146.0,283.0,166.0,235.0,166.0,0.0,319.0,410.0
2618356,210.0,162.0,425.0,196.0,479.0,122.0,130.0,131.0,0.0,173.0,0.0,139.0,106.0,0.0,153.0,208.0
1847,112.0,118.0,224.0,109.0,864.0,0.0,109.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,110.0,129.0
2037,357.0,212.0,360.0,1618.0,370.0,258.0,134.0,1033.0,468.0,170.0,13274.0,2965.0,271.0,277.0,129.0,1323.0
2049,357.0,212.0,360.0,1618.0,370.0,258.0,134.0,1033.0,468.0,170.0,13274.0,2965.0,271.0,277.0,129.0,1323.0
1654,213.0,0.0,162.0,415.0,209.0,220.0,0.0,857.0,349.0,0.0,0.0,259.0,164.0,182.0,0.0,291.0
1497346,1116.0,390.0,438.0,434.0,4719.0,815.0,460.0,344.0,167.0,1507.0,192.0,410.0,274.0,0.0,699.0,645.0
588673,968.0,301.0,327.0,331.0,3734.0,658.0,362.0,263.0,122.0,1308.0,150.0,309.0,228.0,0.0,545.0,568.0
2600303,352.0,0.0,0.0,0.0,581.0,223.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,201.0
2600304,310.0,0.0,0.0,0.0,380.0,183.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,183.0
2997333,187.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
320583,135.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0,0.0,145.0,142.0
191494,135.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0,0.0,145.0,142.0
84992,491.0,260.0,303.0,245.0,2640.0,855.0,365.0,298.0,734.0,491.0,221.0,252.0,150.0,0.0,481.0,635.0
84993,491.0,260.0,303.0,245.0,2640.0,855.0,365.0,298.0,734.0,491.0,221.0,252.0,150.0,0.0,481.0,635.0
633392,435.0,211.0,256.0,214.0,2277.0,818.0,304.0,264.0,652.0,421.0,186.0,204.0,123.0,0.0,424.0,562.0
467975,138.0,0.0,0.0,0.0,557.0,568.0,0.0,0.0,111.0,122.0,0.0,0.0,0.0,0.0,121.0,176.0
84998,416.0,225.0,764.0,2425.0,527.0,703.0,147.0,1144.0,7767.0,163.0,245.0,641.0,999.0,318.0,152.0,2015.0
84999,305.0,0.0,550.0,1904.0,366.0,567.0,0.0,987.0,6519.0,110.0,160.0,490.0,856.0,269.0,101.0,1664.0
84107,233.0,0.0,370.0,1329.0,263.0,408.0,0.0,770.0,4939.0,0.0,111.0,372.0,688.0,201.0,0.0,1426.0
102106,198.0,0.0,327.0,1072.0,206.0,364.0,0.0,684.0,4212.0,0.0,102.0,359.0,608.0,172.0,0.0,1380.0
147206,145.0,0.0,171.0,709.0,133.0,241.0,0.0,472.0,3017.0,0.0,0.0,0.0,425.0,109.0,0.0,104.0
1239,207618.0,79098.0,169086.0,797761.0,160585.0,135823.0,27129.0,296049.0,713879.0,127130.0,153901.0,72049.0,230774.0,360681.0,123241.0,219306.0
186801,184138.0,47527.0,134395.0,422854.0,142419.0,87785.0,17562.0,62117.0,534632.0,116391.0,140456.0,47666.0,156042.0,156777.0,45678.0,154056.0
186802,161171.0,40701.0,76680.0,285044.0,118306.0,55872.0,10425.0,41082.0,320353.0,106105.0,83078.0,22055.0,62739.0,92440.0,21188.0,85364.0
31979,159991.0,40292.0,73768.0,280524.0,117136.0,53294.0,9857.0,40582.0,303978.0,104489.0,79645.0,16048.0,60161.0,92163.0,18211.0,75449.0
1485,158673.0,39945.0,72979.0,277653.0,116243.0,52053.0,9789.0,39763.0,301659.0,103477.0,78758.0,15081.0,59248.0,91278.0,17578.0,74691.0
1502,72133.0,18112.0,30855.0,108157.0,53956.0,18794.0,5715.0,15651.0,119578.0,46862.0,32011.0,5061.0,21480.0,36056.0,5673.0,33566.0
195103,185.0,0.0,0.0,163.0,121.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,1739.0,267.0,1847.0,10646.0,1382.0,2657.0,170.0,2259.0,6240.0,1277.0,2170.0,2771.0,3952.0,10199.0,3074.0,833.0
2614128,122.0,0.0,207.0,490.0,113.0,320.0,0.0,103.0,740.0,0.0,0.0,113.0,232.0,0.0,116.0,162.0
216572,479.0,102.0,1906.0,2221.0,488.0,1625.0,236.0,147.0,11975.0,768.0,2574.0,3440.0,1713.0,0.0,1893.0,6095.0
216851,183.0,0.0,552.0,414.0,154.0,336.0,0.0,0.0,1754.0,173.0,510.0,981.0,553.0,0.0,896.0,1523.0
538999,129.0,0.0,140.0,557.0,129.0,107.0,0.0,0.0,537.0,0.0,0.0,110.0,0.0,0.0,241.0,417.0
186806,102.0,0.0,213.0,206.0,108.0,0.0,109.0,0.0,642.0,345.0,117.0,1991.0,159.0,0.0,0.0,1518.0
1730,100.0,0.0,210.0,189.0,104.0,0.0,105.0,0.0,624.0,340.0,104.0,1982.0,139.0,0.0,0.0,1502.0
3082720,13367.0,5578.0,30771.0,81330.0,13240.0,16675.0,4675.0,18343.0,93729.0,6724.0,47136.0,12055.0,73042.0,61464.0,11219.0,34735.0
186804,13248.0,5535.0,30524.0,80973.0,13175.0,16597.0,4654.0,18254.0,93215.0,6685.0,46845.0,11898.0,72693.0,61361.0,11157.0,33240.0
2743582,6433.0,255.0,16814.0,23175.0,8413.0,2918.0,1084.0,1745.0,72980.0,905.0,610.0,699.0,22274.0,550.0,4100.0,14416.0
89152,6433.0,255.0,16814.0,23175.0,8413.0,2918.0,1084.0,1745.0,72980.0,905.0,610.0,699.0,22274.0,550.0,4100.0,14416.0
1501226,3665.0,1353.0,7191.0,41473.0,2530.0,2848.0,2519.0,7626.0,8886.0,3164.0,14315.0,5085.0,23938.0,49352.0,2609.0,9791.0
1507512,3179.0,1252.0,6742.0,39768.0,2161.0,2610.0,2283.0,7292.0,8324.0,3019.0,13378.0,4523.0,21353.0,48406.0,1870.0,5828.0
2626894,290.0,0.0,169.0,438.0,224.0,0.0,0.0,0.0,203.0,0.0,248.0,0.0,1120.0,111.0,459.0,1015.0
2724150,221.0,0.0,129.0,343.0,166.0,0.0,0.0,0.0,161.0,0.0,170.0,0.0,911.0,0.0,341.0,664.0
1849822,1810.0,3431.0,4211.0,10319.0,1204.0,9616.0,555.0,6954.0,5870.0,1868.0,28016.0,4704.0,19064.0,7660.0,3271.0,4203.0
1505,1159.0,2980.0,3062.0,7315.0,806.0,8526.0,397.0,5723.0,4133.0,1232.0,24949.0,3509.0,14663.0,6691.0,2945.0,2588.0
1490,126.0,0.0,191.0,547.0,0.0,341.0,0.0,135.0,331.0,140.0,346.0,581.0,892.0,183.0,129.0,252.0
1870884,125.0,0.0,231.0,503.0,116.0,139.0,0.0,0.0,1047.0,0.0,125.0,0.0,293.0,0.0,206.0,278.0
1496,125.0,0.0,227.0,498.0,116.0,134.0,0.0,0.0,1042.0,0.0,118.0,0.0,289.0,0.0,206.0,276.0
3085636,6140.0,474.0,19984.0,43306.0,7668.0,10841.0,1761.0,1051.0,92084.0,1588.0,6447.0,10821.0,13800.0,859.0,10000.0,26519.0
186803,6105.0,468.0,19911.0,43150.0,7635.0,10770.0,1745.0,1029.0,91602.0,1563.0,6428.0,10796.0,13683.0,850.0,9977.0,26439.0
572511,2416.0,205.0,4524.0,18258.0,3514.0,3933.0,414.0,275.0,27188.0,308.0,653.0,1384.0,4809.0,259.0,4240.0,10574.0
1322,1479.0,176.0,1485.0,13640.0,2488.0,2142.0,206.0,161.0,11521.0,170.0,0.0,312.0,3017.0,160.0,3120.0,7207.0
537007,1479.0,176.0,1485.0,13640.0,2488.0,2142.0,206.0,161.0,11521.0,170.0,0.0,312.0,3017.0,160.0,3120.0,7207.0
1912897,232.0,0.0,889.0,746.0,182.0,573.0,0.0,0.0,3098.0,0.0,0.0,0.0,274.0,0.0,240.0,243.0
1506553,852.0,0.0,1845.0,2835.0,912.0,612.0,121.0,148.0,6336.0,268.0,143.0,247.0,1749.0,101.0,869.0,1406.0
29347,838.0,0.0,1749.0,2703.0,883.0,573.0,110.0,136.0,5950.0,259.0,114.0,230.0,1655.0,0.0,839.0,1339.0
2316020,524.0,0.0,4648.0,6950.0,651.0,2241.0,593.0,191.0,20992.0,141.0,1297.0,2483.0,1746.0,141.0,1177.0,3346.0
33038,419.0,0.0,2018.0,5110.0,516.0,1921.0,142.0,140.0,16101.0,0.0,308.0,161.0,971.0,113.0,957.0,722.0
189330,327.0,0.0,714.0,1376.0,362.0,419.0,0.0,0.0,2966.0,0.0,269.0,990.0,435.0,0.0,406.0,768.0
88431,301.0,0.0,532.0,1186.0,342.0,368.0,0.0,0.0,2448.0,0.0,236.0,406.0,372.0,0.0,371.0,588.0
2719313,190.0,0.0,105.0,938.0,151.0,136.0,0.0,0.0,789.0,296.0,133.0,178.0,493.0,0.0,483.0,508.0
208479,170.0,0.0,0.0,791.0,134.0,0.0,0.0,0.0,642.0,208.0,0.0,159.0,454.0,0.0,464.0,475.0
91061,17958.0,29879.0,22941.0,344295.0,13853.0,35213.0,7833.0,229985.0,78973.0,8045.0,8794.0,16930.0,49712.0,201033.0,65025.0,47756.0
186826,10428.0,2134.0,13236.0,171276.0,6838.0,23659.0,5904.0,184418.0,60449.0,2741.0,6428.0,11364.0,13580.0,181578.0,44099.0,10775.0
81852,6453.0,989.0,9752.0,91292.0,2548.0,8092.0,5097.0,107536.0,7944.0,386.0,166.0,9477.0,9774.0,41804.0,39977.0,4261.0
1350,5970.0,861.0,9509.0,61833.0,1982.0,7985.0,5063.0,104093.0,7793.0,353.0,154.0,9281.0,9630.0,41517.0,39659.0,4038.0
53345,1568.0,0.0,363.0,0.0,403.0,0.0,0.0,225.0,573.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0
1354,861.0,360.0,1867.0,8900.0,301.0,6443.0,0.0,1515.0,712.0,0.0,0.0,2728.0,7679.0,194.0,3976.0,889.0
1352,494.0,0.0,2127.0,340.0,258.0,156.0,2163.0,33552.0,2556.0,0.0,0.0,1328.0,366.0,4965.0,137.0,234.0
37734,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0
2737,453.0,119.0,188.0,28696.0,548.0,0.0,0.0,3052.0,0.0,0.0,0.0,165.0,100.0,106.0,167.0,187.0
2738,310.0,0.0,126.0,19818.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,3241.0,161.0,2628.0,53167.0,3700.0,14671.0,296.0,71964.0,27720.0,1932.0,6001.0,1117.0,1077.0,137019.0,3451.0,3375.0
1301,3132.0,0.0,2569.0,5173.0,3620.0,14499.0,215.0,11478.0,26217.0,1834.0,5947.0,926.0,762.0,3940.0,892.0,3118.0
1307,528.0,0.0,142.0,189.0,695.0,664.0,0.0,509.0,481.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0
1302,119.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186827,243.0,116.0,0.0,294.0,104.0,137.0,224.0,0.0,589.0,0.0,0.0,0.0,539.0,144.0,0.0,443.0
1375,235.0,0.0,0.0,245.0,0.0,120.0,0.0,0.0,558.0,0.0,0.0,0.0,488.0,0.0,0.0,408.0
33958,242.0,0.0,374.0,19275.0,276.0,180.0,0.0,198.0,798.0,0.0,0.0,486.0,340.0,209.0,119.0,1112.0
46255,136.0,0.0,229.0,18751.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,112.0,0.0,0.0,0.0
137591,130.0,0.0,211.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0
1385,7279.0,27229.0,9356.0,166134.0,6794.0,11022.0,1797.0,42505.0,16730.0,5136.0,2215.0,5330.0,35422.0,18321.0,20274.0,36311.0
186818,2469.0,4497.0,6806.0,104680.0,1819.0,2262.0,179.0,5382.0,1940.0,244.0,0.0,487.0,9753.0,1491.0,3447.0,10023.0
1649,2375.0,0.0,6480.0,81736.0,1687.0,0.0,124.0,1499.0,0.0,0.0,0.0,273.0,5234.0,1229.0,226.0,9396.0
1650,2312.0,0.0,6359.0,80290.0,1648.0,0.0,0.0,1267.0,0.0,0.0,0.0,263.0,5129.0,1207.0,215.0,9009.0
186817,1930.0,13715.0,423.0,25089.0,2661.0,5295.0,232.0,18828.0,2453.0,298.0,473.0,1394.0,3985.0,991.0,11913.0,5218.0
1221880,1077.0,11673.0,0.0,17082.0,1849.0,3319.0,0.0,15755.0,947.0,0.0,0.0,899.0,2814.0,0.0,8869.0,0.0
2636677,1073.0,11628.0,0.0,16842.0,1841.0,3305.0,0.0,15636.0,891.0,0.0,0.0,887.0,2786.0,0.0,8832.0,0.0
2921549,103.0,1116.0,0.0,1422.0,196.0,350.0,0.0,1603.0,0.0,0.0,0.0,0.0,251.0,0.0,836.0,0.0
2675229,443.0,0.0,0.0,310.0,343.0,432.0,0.0,374.0,188.0,0.0,0.0,214.0,105.0,0.0,717.0,0.0
450367,132.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0
90964,1739.0,5602.0,1188.0,12057.0,1149.0,1722.0,801.0,2679.0,9357.0,3782.0,1074.0,2413.0,19037.0,14903.0,2953.0,16406.0
1279,1112.0,3774.0,852.0,1129.0,549.0,993.0,355.0,2161.0,7600.0,2908.0,771.0,2052.0,15618.0,12376.0,2103.0,11190.0
61015,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,136.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0
29385,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,140.0,0.0,159.0,0.0
2815305,110.0,0.0,457.0,431.0,119.0,108.0,0.0,0.0,483.0,0.0,0.0,363.0,0.0,331.0,0.0,0.0
3076173,295.0,224.0,164.0,3683.0,331.0,298.0,0.0,198.0,0.0,114.0,0.0,0.0,237.0,443.0,357.0,1910.0
69966,242.0,186.0,134.0,3179.0,290.0,258.0,0.0,179.0,0.0,0.0,0.0,0.0,218.0,395.0,305.0,1651.0
2803850,257.0,1404.0,106.0,6323.0,197.0,372.0,0.0,156.0,1443.0,634.0,0.0,210.0,649.0,1495.0,348.0,1790.0
1296,206.0,1262.0,0.0,5734.0,150.0,331.0,0.0,0.0,0.0,370.0,0.0,142.0,0.0,786.0,0.0,117.0
186822,555.0,1387.0,338.0,3979.0,570.0,730.0,340.0,1703.0,705.0,409.0,284.0,663.0,712.0,101.0,828.0,405.0
44249,503.0,1205.0,253.0,3614.0,448.0,369.0,248.0,1621.0,598.0,335.0,215.0,588.0,622.0,0.0,757.0,230.0
185978,203.0,347.0,0.0,1007.0,166.0,101.0,0.0,344.0,200.0,113.0,0.0,239.0,154.0,0.0,258.0,0.0
526524,1742.0,0.0,5082.0,13563.0,755.0,7576.0,773.0,553.0,70123.0,331.0,605.0,4200.0,17388.0,411.0,8996.0,8980.0
526525,1742.0,0.0,5082.0,13563.0,755.0,7576.0,773.0,553.0,70123.0,331.0,605.0,4200.0,17388.0,411.0,8996.0,8980.0
128827,1498.0,0.0,3399.0,13026.0,542.0,5720.0,491.0,266.0,53258.0,215.0,206.0,2381.0,14244.0,343.0,8816.0,3192.0
1647,1051.0,0.0,0.0,3219.0,110.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0
225084,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624170,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714930,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749267,421.0,0.0,3159.0,9107.0,411.0,5619.0,385.0,241.0,51982.0,208.0,113.0,2165.0,13984.0,328.0,8625.0,1560.0
2583452,421.0,0.0,3159.0,9107.0,411.0,5619.0,385.0,241.0,51982.0,208.0,113.0,2165.0,13984.0,328.0,8625.0,1560.0
2810280,221.0,0.0,1639.0,465.0,198.0,1812.0,255.0,281.0,16587.0,112.0,381.0,1617.0,642.0,0.0,154.0,4760.0
3025755,196.0,0.0,847.0,352.0,174.0,1730.0,125.0,254.0,15360.0,0.0,180.0,0.0,254.0,0.0,118.0,257.0
1547,190.0,0.0,820.0,307.0,152.0,1690.0,102.0,234.0,7695.0,0.0,170.0,0.0,153.0,0.0,0.0,199.0
909932,237.0,164.0,590.0,479.0,248.0,276.0,0.0,0.0,990.0,180.0,381.0,450.0,731.0,0.0,135.0,1482.0
1843488,109.0,0.0,409.0,248.0,118.0,0.0,0.0,0.0,768.0,0.0,265.0,375.0,501.0,0.0,0.0,1268.0
909930,109.0,0.0,409.0,248.0,118.0,0.0,0.0,0.0,768.0,0.0,265.0,375.0,501.0,0.0,0.0,1268.0
1737404,124.0,119.0,249.0,990.0,0.0,132.0,0.0,0.0,476.0,0.0,197.0,120.0,229.0,0.0,0.0,277.0
1737405,107.0,0.0,230.0,964.0,0.0,113.0,0.0,0.0,400.0,0.0,104.0,0.0,188.0,0.0,0.0,245.0
544448,335.0,0.0,119.0,164.0,315.0,1956.0,0.0,0.0,1380.0,0.0,0.0,105.0,114.0,0.0,0.0,199.0
1798711,293.0,546.0,523.0,571.0,385.0,256.0,443.0,295.0,356.0,364.0,288.0,334.0,282.0,128.0,199.0,376.0
1117,293.0,546.0,523.0,571.0,385.0,256.0,443.0,295.0,356.0,364.0,288.0,334.0,282.0,128.0,199.0,376.0
3028117,293.0,546.0,523.0,569.0,385.0,251.0,442.0,293.0,353.0,363.0,287.0,334.0,278.0,128.0,199.0,375.0
1890424,113.0,124.0,135.0,156.0,128.0,114.0,122.0,0.0,0.0,105.0,0.0,103.0,0.0,0.0,0.0,0.0
1297,171.0,281.0,214.0,241.0,323.0,146.0,264.0,165.0,131.0,143.0,151.0,166.0,166.0,0.0,130.0,258.0
188787,171.0,281.0,214.0,241.0,323.0,146.0,264.0,165.0,131.0,143.0,151.0,166.0,166.0,0.0,130.0,258.0
118964,111.0,176.0,127.0,143.0,208.0,0.0,151.0,109.0,0.0,101.0,107.0,106.0,121.0,0.0,0.0,169.0
183710,111.0,176.0,127.0,143.0,208.0,0.0,151.0,109.0,0.0,101.0,107.0,106.0,121.0,0.0,0.0,169.0
1298,111.0,176.0,127.0,143.0,208.0,0.0,151.0,109.0,0.0,101.0,107.0,106.0,121.0,0.0,0.0,169.0
200795,104.0,216.0,128.0,169.0,281.0,0.0,172.0,0.0,0.0,158.0,123.0,130.0,0.0,0.0,0.0,161.0
1224,559975.0,491181.0,353815.0,1396398.0,420426.0,176950.0,181049.0,2528157.0,414698.0,179358.0,159664.0,296789.0,422093.0,196507.0,624644.0,387869.0
1236,377006.0,87551.0,190202.0,1116677.0,216595.0,75166.0,14509.0,2261244.0,253669.0,43343.0,50542.0,126759.0,298722.0,163190.0,542315.0,216420.0
91347,197174.0,8068.0,113780.0,383934.0,144952.0,41485.0,2505.0,1052352.0,33089.0,6039.0,20113.0,63514.0,212336.0,143615.0,475156.0,89026.0
1903414,96972.0,111.0,1812.0,67122.0,85291.0,1375.0,217.0,16407.0,253.0,122.0,166.0,417.0,26966.0,833.0,4221.0,4800.0
586,93809.0,0.0,1734.0,22013.0,83691.0,1280.0,150.0,14009.0,0.0,0.0,0.0,363.0,5429.0,633.0,3177.0,869.0
126385,75710.0,0.0,160.0,227.0,68494.0,805.0,0.0,268.0,0.0,0.0,0.0,149.0,103.0,413.0,2399.0,0.0
587,303.0,0.0,0.0,125.0,299.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0
2633465,117.0,0.0,0.0,0.0,123.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,1377.0,0.0,0.0,43044.0,226.0,0.0,0.0,251.0,0.0,0.0,111.0,0.0,20588.0,0.0,981.0,2055.0
585,691.0,0.0,0.0,26371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,101.0
1574161,124.0,0.0,0.0,109.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626774,119.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,89684.0,2052.0,106199.0,229994.0,53010.0,37562.0,1678.0,958339.0,30011.0,3720.0,18165.0,59872.0,172641.0,135742.0,445686.0,19311.0
547,27597.0,143.0,172.0,11719.0,25038.0,0.0,0.0,8308.0,301.0,0.0,206.0,8098.0,278.0,0.0,571.0,342.0
354276,27551.0,0.0,145.0,1742.0,25010.0,0.0,0.0,1283.0,259.0,0.0,193.0,8063.0,0.0,0.0,385.0,0.0
299767,27517.0,0.0,110.0,913.0,24987.0,0.0,0.0,646.0,234.0,0.0,180.0,8043.0,0.0,0.0,318.0,0.0
561,4131.0,113.0,22570.0,24423.0,2309.0,1650.0,216.0,62897.0,18237.0,471.0,3514.0,6646.0,8202.0,26984.0,21804.0,4252.0
562,3006.0,0.0,9683.0,5218.0,1765.0,1187.0,146.0,41522.0,501.0,334.0,2012.0,4582.0,5807.0,14458.0,15716.0,3539.0
544,3101.0,509.0,20924.0,45169.0,391.0,11726.0,0.0,789.0,160.0,210.0,2376.0,1964.0,13656.0,205.0,10174.0,1704.0
1344959,276.0,105.0,2861.0,3337.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,227.0,2060.0,0.0,1196.0,197.0
546,116.0,0.0,1271.0,1432.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,569.0,0.0
1903412,3113.0,252.0,0.0,1607.0,2172.0,0.0,0.0,19367.0,0.0,0.0,336.0,0.0,336.0,144.0,0.0,57907.0
635,3101.0,0.0,0.0,0.0,2155.0,0.0,0.0,17951.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,57595.0
93378,2650.0,0.0,0.0,0.0,1796.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903409,109.0,138.0,0.0,208.0,117.0,119.0,102.0,997.0,219.0,102.0,0.0,0.0,206.0,0.0,151.0,326.0
135614,126081.0,39773.0,23255.0,162921.0,43961.0,13096.0,2813.0,711993.0,11033.0,14608.0,3623.0,41974.0,15285.0,1399.0,30285.0,52482.0
32033,98693.0,31535.0,20613.0,150327.0,32948.0,12152.0,2097.0,685997.0,9077.0,11619.0,3013.0,40021.0,13751.0,1168.0,28731.0,46494.0
40323,24477.0,10235.0,4563.0,62293.0,3419.0,7706.0,360.0,476428.0,2502.0,1493.0,929.0,28418.0,5796.0,302.0,19203.0,15813.0
196198,2677.0,986.0,572.0,7892.0,392.0,367.0,0.0,107931.0,352.0,205.0,149.0,2189.0,735.0,0.0,1312.0,1036.0
3055080,1380.0,149.0,272.0,4170.0,161.0,0.0,0.0,5852.0,178.0,0.0,0.0,1006.0,447.0,0.0,0.0,384.0
2691571,220.0,155.0,0.0,0.0,0.0,0.0,0.0,4014.0,0.0,0.0,0.0,162.0,0.0,0.0,141.0,192.0
2770322,114.0,147.0,0.0,1446.0,0.0,0.0,0.0,13217.0,0.0,0.0,0.0,112.0,0.0,0.0,115.0,110.0
216778,1082.0,2158.0,177.0,1503.0,159.0,324.0,0.0,64323.0,0.0,0.0,0.0,3419.0,154.0,0.0,6907.0,2524.0
995085,787.0,289.0,228.0,2155.0,205.0,771.0,0.0,7757.0,138.0,133.0,0.0,346.0,228.0,0.0,361.0,339.0
40324,504.0,184.0,139.0,1273.0,137.0,660.0,0.0,4667.0,0.0,0.0,0.0,218.0,129.0,0.0,237.0,189.0
2961925,177.0,0.0,0.0,571.0,0.0,0.0,0.0,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
128780,453.0,0.0,110.0,1295.0,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,111.0
3003271,105.0,0.0,0.0,423.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0
3003272,101.0,0.0,0.0,306.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,323.0,0.0,0.0,360.0,0.0
83614,13175.0,452.0,219.0,656.0,8866.0,132.0,0.0,1218.0,572.0,276.0,0.0,212.0,222.0,0.0,673.0,528.0
2629088,10451.0,220.0,105.0,341.0,7155.0,0.0,0.0,594.0,418.0,150.0,0.0,141.0,156.0,0.0,437.0,297.0
2799325,2140.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761107,1787.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
